address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,voting_power,timestamp,author_ipfs_hash,reason
0x3C820052291Ee06324D239A65fbFdd8aeB2C5a92,1,,,,,,,,3.5186329846213997,1696505538,bafkreia32tczzwbaqtma7ykbklwl7p2gag64bqa4s666kw3cvqhi7zlsmu,""
0xaF75E90486B5e4F56C616FFb157A098Ffe3B5a3B,,1,,,,,,,5.134470567255678,1696507960,bafkreif6bv5rb5q7hvjxckrew6hgh6pemukean57a7rm5sonnk5nzqjpti,""
0x8aa15D50c9D1Dcc7ba5f92c550079ad14d1c42F7,,,1,,,,,,285.03594932863723,1696508059,bafkreihmd2qga4xn2jtrtm6civc5c3fbpn5vomy2mz6m4n3o7cqx4xi65i,""
0x9D0ed3265629A4b28180eFf9D9e78aE406e496B7,,,,,,,1000,,1003.5702762372183,1696508241,bafkreif67ulbhkrw5th4svb52kzdusask5fgqybdyahbvckfa3u4eds3gq,"now it's us"
0x7680f91d3D3a5F451A6387ba802661d96f78dD8f,,1,1,,,1,1,,2264.403207256908,1696509236,bafkreifkmvmrjllonss6dt2dhuerpflhgu4lkq47sqn55qiv3f72a4rrq4,""
0xA1eDB5B959cb4aC4c98854dD3F6681f500F94bc4,,,,1,,,,,1.627713407677565,1696509474,bafkreifuxyt3vrqvdqzykyyc6dk3sway3hw36rbq43hkucn7cga7a3dfb4,""
0x880c3d24218046089c8b1EEF3Ef94c66d5eD7D13,1,1,1,1,1,1,1,1,1.988037,1696510325,bafkreiatssjhevswgowdrem4ll55oq2lj6gnaa2k7spokk7vhx2qpeqgpe,""
0x31A406EfBD18897c85A028CA2Ad9Bbf06FebAA2c,,,,1,,,,,10.272646032408357,1696510338,bafkreiaxg6odbmgy4oxwaf4axane4nrabfyrvzvjfkv6rmwexfcmrk3xda,""
0x58b17c261086d47CaC4eC904E4884E508fC40624,13,34,,,,,,,1.9487790223066044,1696511538,bafkreiam26wpkmkurtacgzf534f43jsbmeigdpuklsvee6ta7lfstvzgny,""
0xB678800D70fF353832cE0b9710a2027A105F2cfD,,,1,,,,,1,12.954048589707986,1696513672,bafkreigco244b2u2s464p7i7kcmdknfnxvj2bfgokxqazvi3usu73mcky4,""
0xa323D125Ba4b4cD9F8684e9CDE31813b01bcA1ff,10,,,50,,20,,20,14.204042404141594,1696515106,bafkreihtodc6ychbsl6474lrzappby6xgulw4sqneojs463bfoyernmrnm,""
0x3F6e473d9457452952026C6a77eA79A469D8bdd3,1,,,,,,,,6.797490843970938,1696515180,bafkreibljwnurilqcewbc3lcrhhwqrhlexlb2mk4xkx72cenqovrhd3kzy,""
0x76F34d1a4535241eC054b49d969bdB37F444eb38,,,,1,,,,,1.000525,1696519416,bafkreiaurxskko2fw6fpsyo2sq5wm3sco4x6rwrtub2ukagvt34pjvpcgm,""
0x2a06913D5b8748b222E1236768C24ca19198B374,,,1,,,,,,2.4438247030612343,1696521210,bafkreibjxoukuj3m32bxwxv5k57cdwlmxfts6q3rs277wnilq5b3pl5nam,""
0xe76A110C64943ba6aDA89847bf5eE070a8f23766,,,,,,,5646,,5666.701150523142,1696521514,bafkreianpdtvntjpef2a2pjwuicsfi4dsy6hzmf4dyf4rh6ctmiudi5j54,""
0x61bbCe43486BC5c1c77937579ceA0C1D4146993F,,,,1,,,,,12.779582065495593,1696521926,bafkreib3thh5mk2t4uo4qnit6f2aczzqbj3gb5kyldcd6omwngvqgasdpu,""
0xE8A040Af47550Deae8655d96e4aA9b0B6afe6247,,,,1,,,,,5.2028131306935075,1696522450,bafkreigvxxlfg5kfedar4iwwhfyu3kvazzhci6pgsbxw6fif52kobyy3wa,""
0xAe7B43956A375d3989771852d3951142675584ea,,,,1,,,,,0.000850254130908,1696523561,bafkreihqwxvle7bhirxyqewrpwjzoo2g3vmtypwbbhjcsxavyvthy2dm44,""
0xC1C518672C916528D57fd2DE99Df5921352FdB51,,,,1,,,,,27.003286905883378,1696525209,bafkreibxikoqpwd6tog5yuccnccl3ni6xd436ocw5fqznsnx7paetqtc7q,""
0x1C6e6aF5d8316D2F3a1b19BFCE6b82F38b2f6318,,,,1,,1,,,0.0780355,1696526163,bafkreiaeyd2lbfdienvfnhigxocvml2jo6uvb3ni2ycplx6culxaearswa,""
0x6Ba983DaA177435E360b7Dee1E41042eecE011Ae,1,,1,,1,,,,14.6239780877704,1696527393,bafkreia46ttbuy6bzdtxtyrt4r7znvbky6ibt7nzk3svyfk6hnfb5imrey,""
0x6810DBA12317406828D64B07D34aD22338644bB3,,,,1,1,,,,10.770625698058712,1696527587,bafkreibb2inwcdnnpxwmpvy72zgpfziku7lrjpsrh4d7p374m54adjmjnu,""
0x4F579b878eEBf064b1d1f1d8b8032F869ec65019,,,,1,,1,,1,3.394954034134657,1696528620,bafkreifnjdmmwrfgsqbnnoh7pxkt2mkiaxkl3lta7urgzihuewuqauoxay,""
0xB2081dB52Db4f1f3843fE812c4CFEaAe71A49787,,,,1,,,,,0.1401126562150163,1696528700,bafkreidqnmkto7jzjxz4bvlo5qq767jkoyzrcd3igcm3bdcj6amluugokm,""
0xf5AB6B4a8d578807491ef59cE855982990932617,,,,1,,,,,2172.764127977838,1696530895,bafkreigao36ty3moqcomxp6juxh4euhijfmk32v7nzrqxspx27ewr5plzi,""
0x8e30Dc2AEF957B1F7dd67B1b7bC651fFe7E17a06,,,,,,,1,,2367.430586797824,1696530971,bafkreiaiil62gkffbp4au6wfg2p4oiplj66uimemw47rotm2vie2sfrh2a,""
0xAE9BC0Fbac4c7241b1a249A69Cd799A56315a2B0,,,,10,,,,,1.9518618320056047,1696531130,bafkreibalpgd4hrsmhds3xmicd5w5debifangvtmzhua6m653sfzkrou2y,""
0x56aFA22D2a19c1920999298f065Cbc65a320c815,,,,,,,,1,7.000246073892438,1696531183,bafkreigxjpyn6e5elc7xht6sinoquybhouweaie4pizy4x65wimqowjawi,""
0x9e47FBb2a2A27B3b02E4a63b3eF5A3dC863c0223,,,,1,,,,,3.499824747515727,1696532183,bafkreicnpzcezfpelr74vukk5zpj47bhvrly5s6cdd6iqxjt7wrmo6eyc4,""
0x0d2D685b3EAA41d9DB61e2D34CD8790E11bc96f4,,,,1,,,,,123.7910722193171,1696532267,bafkreibl7fzrusvkxbc7oxzguv4evdpax6wl7sxcewkbjp3yrx6cwvfkc4,""
0x34EcfCa1dD05f10bdFB2A6EA4678388a00791aEF,1,2,1,,,1,,,1.7699919503198263,1696532334,bafkreihyjdayahh4rmsshrsfeml3ebdofkshpratd3v6kawtybiyduieie,""
0x5b972e9098030f74B097312Ead10C4e12502F4B2,,,,,,,,11000,11005.940613583523,1696533014,bafkreigsqgifw4ebr3hva4lkchjkyhehu3rn7qandtqy47tql5watjhqnq,""
0xeBD5F0763D46a9e9F9c82404b6Ad3ee0788Fd662,,,,1,,,,,154.5584175567048,1696536192,bafkreigosyjsnuydpzfdkx67zfngx4iww42c6hdo7aaf5k4j6jfulqvlwi,""
0xFF860F7ab82e16D51fbdB18b038CA7fD23aEfF03,,,,1,,,,,0.02042000228,1696542666,bafkreidwnnefpwop46dtjjn2cmf6i2rbgisoecervwrwyqlknlf2ta2y2m,""
0xe9f0A340fb6837f877dA670659ff15eB042E0752,,,,55,,,,,4.373962764485232,1696542757,bafkreib3cthy6fei2r25srt7ubsmgpckta4fmzkbixyey4mcy4izbuavcu,""
0x04D201d76945f7F5CA7534bA716cEa58966a9e64,,,,1,,,,,10,1696543436,bafkreiffczknbuvao5ftudj5bkuvmteeuszikqfc3dwy7rkqtcjtkrf6la,""
0x8FAc36A7151E88099c5D81FdC74bEa61B8a11A66,,,,2,,,1,,9.900340127208072,1696543475,bafkreidi5s2rsvakgzeeigr3uyt4cyusjfoyb7jnm3sgr2omgnqbarvnpe,""
0xFf67eD25226632D065Bc68018A977101D50E3F1c,1,1,,,,,,,107.94406084610283,1696543752,bafkreiftks42pxgkturhxmxyrpdxwuu7pnpplmqmmwezx4glixxxnhfpha,""
0xA2CE4755fB78491423eDE4D4e0756F904B540d1d,1,,,3,,,2,,9.893348954835286,1696545661,bafkreigdu72fxi72be3sn75aqpxz2ym36eesefucnblnmdszvgs5evn5hi,""
0x05A7Eb929209F5C1F2f08dd087b64bB1beBa99fE,,,,,,2,,,1.3730494827063593,1696545684,bafkreicsp7omnljazabzrcrnvxftuggdwm33fjgb6l6vpqeeyskfnre62i,""
0x2b4A83AC1C5D523b4cd9b91a083f6e7252f1FBdB,,1,,1,,1,,1,0.22765787834545703,1696546398,bafkreigewqecwxgqp4zi4imaqgzoxz6we2vph4nssborcy3psgfqp7wxti,""
0xfFb46FB3f673D84eCD88639BFbd57879942899ED,,,,,,,,2,17.165344167601344,1696547267,bafkreife6abkun6y54wppu5yi75l35cogfx3vvuqw26kqekvidxsfyqvoq,""
0x49B94328630b80DEEa5357BE948B38C27dbaca80,1,,,,,1,,1,12.229116244390505,1696556664,bafkreih6tmmylynvdw4nr25dkoqtiz2ja36is7lveupoqtvgnaxjvc3sea,""
0x408B69AFa07B31dB0FdF956B566385953F17A260,1,1,1,1,1,1,1,1,0.00042,1696560747,bafkreih6wga3xf5j3mbvbbqyeywcfpxku2cl5vu3q7oikto4xdps4t6qhu,""
0x4a585370C43231B1Aff579395a36B4269DF2BBB0,,,,,,,,100,0.00042,1696570476,bafkreicfowjiwlgvtedzioau3qoyt5p3m6anrl4q6ctglcvjs7smxequyi,""
0x225046A22Ad73750ac5A10dC2dAfAcc6E12Beb2e,,,1,,,,,,1.744299813,1696571069,bafkreifisbyvehepgo7ctj74vtjhbs2newoeregwfohpm7sxf5vpxenfxa,""
0xf0448d9B07df7a7634EA32fc172DcCfCE03043C8,,,,1,,,,,1169.8264918788748,1696571323,bafkreidtwwgdxzp7hsbm345e7ts4xxkrktn6yvml2oycjx65tukw6tyxaa,""
0x6D3E6B591144325eA2DE90E0a37C8dd94a07ef69,,,,1,,,,,5.09555683188359,1696571374,bafkreibgali3fwiv4lysnjlc4hrqzmrj4py5uaxxa4czvj3wplaxmk2fki,"5.1"
0xa9aE592c0A092D3fc02b8aF5eAD8d508F88C5962,1,1,2,1,1,,,,5.2934166540289125,1696572193,bafkreihuk22wjeptcwfhs6mjzpy57toegk25cx3asq4lfgq6jdzj3opgni,""
0x3C57287fC87c9fC575E84b2809726C5ed362D20d,,1,,,,,,,0.634909129049291,1696572246,bafkreig3p3zmzyh6v26jh63vydsollwbgl545e55hbylx7kfe64k7ycbqy,""
0xA2437D99C55744F12D4a71F1b06740eb99b4aa0a,,,,1,,,,,116.9044965337054,1696572519,bafkreifpoxwux6tuo5p2zyjzlrtcci5h6d5nknbnd6w3ynsgws4svvopqa,""
0x07d65EeD5BBfFc7A7fb767b1d9b2E008F9bcE0A3,,,,1,,,,,115.29766643320731,1696575073,bafkreig2iwopkuoh7z6nxhtrn5i2gxrkj66pzg32qehxn5f3zjxhwvvyhi,""
0x6BA3d20Bf68A33fFC58BBc3e234D6a6266913F6C,,1,,,,,,,34.9647670771875,1696575266,bafkreigzuh73hv4xq5umdsicfocni26tkeimfsoh5numxboyuulke56zwy,""
0x90d2BAf9F732c1F28758f99b22B301B70DA8998a,,,,,,,1,,4.744515019632775,1696576724,bafkreigkjgtjzj3mjvegiowytni7ssathzw7s5kzv5andmdej4nqer3coe,"4.7"
0x1b656bdbCa8Ff3D3e8277D775ef8D3b9db136bCB,3,1,,1,,,,,0.9825999690261575,1696576864,bafkreiayny3nth5xy3sjtb2hovlairt36tyl66x3zlnax7vvzb25b64oba,""
0x106D2B3f70188325Ab128dDA072E41E6096506A8,1,1,,1,,,1,,3.3124717757706725,1696577107,bafkreicpdp4627glz33acmzu6mv7ew6sdhu767m6ruelsm5blvdj34kuyu,""
0x330d556CbFE6F2c09e72700dF89D8Fb2C23E6282,,35000,,,,,,,35167.09183347641,1696577209,bafkreietcyjctsbvznijczc6c3mvyqrwr6bxhzqt7gl7c2hjr2ruvd6cfy,""
0xe7643837A237ba6B1F4144d3a029CC1d3d14d06E,1,,,,,,,,1.1009955417987178,1696577810,bafkreiezn2oofmeiaeoqdgch44jljoxlc6lezacbh26xfl53zsgsqingxe,""
0x4Fb8c61833C5117774093437F8106aa412c6aa88,1,1,,1,,,,,3.269982615216959,1696578217,bafkreih2l45u7yms7dr73fskcvc2qkyfhwhkmqg7awfj53ea6n7gvxkdra,""
0xdaE55f2C0367f24d13E72E75392CF2d68A450F7e,25,25,25,25,25,25,25,25,9.997437688281671,1696578614,bafkreidnf6fehhazd357gcc4lj5secfi3i3nd2x4ka2mxbuq6jyqhdekeu,""
0x202c8b326cA75bf737fD709b524A1333681f0480,,,,1,,,,,3.8041508608725496,1696578883,bafkreihqobghrrz4nm4tvgez74derluevl4cgjj27hq27uwbu64k72ilvi,""
0xe22EB10b5799fa6c19365B6abce632e0B4FCDAb8,,,,20,,,45,10,129.10512704073386,1696579277,bafkreieyfpcjsf6mgyyibrilesyr3yuyzapw3s7yia46iqvq2bscsat4kq,""
0x40291A67AA3854255A01238acd3451ecCa2748D1,2,,,6,,,3,,118.19464216817481,1696580346,bafkreifamsnnjao3lud5o42xybznjgsu4xua4n7rozrkflw4mx73ug5frm,""
0xe58DC737Ebb63E5ac50e7dD48383B73570DE9fE5,,1,,,,,,,407.86990941086043,1696580517,bafkreibhet7vgoeunp2rsxtfsk4nlp2olxywm7s575fp6j2jwrug45kpxq,""
0x309156fCB6d32e6A117E578553DF76b326B62e28,,,,,,,,1,197.32829981546686,1696580715,bafkreieua6bw5kp3kmm6qlbqbknwylsrqd57pyyubiofbxyxhekbzi5pyq,""
0x6ba2A2955f10A292B807e68136b975E350B8806F,,3,,,,,,,12.32769068452285,1696580857,bafkreigwpgm6x3s4vkh7x4eadaeegponmh3rspcffv5lwpmq7hxj5us6i4,""
0x8af2CC382A57eF846c147669e050a3e5A3804cDF,,,,1,,,,,9034.235991563215,1696580918,bafkreidsjpvfbik5f2rortjuneilre4krl3chn4qbj33rxaa7wjfryqzjm,""
0x4C5D8c0D03d00C1aDf5ae2235a461F72ba548042,,,,,,,,1,14.722714093812247,1696581416,bafkreiaydd6kjkftk22xyn6jxb3vxxhawiwvfbsnwq7yzjra3mldytjeuu,""
0x35d251398A7e267F7B4d5A017c4e5a230421bB8D,,1,,,,,,,22800.455353935482,1696581427,bafkreidg6za5hr3zoygkjclxfe7ctywvodofgxqbrmsid3bzgd5lgpxzni,""
0xe0841C905a16cF3459c2E3da9c877A6f8aB4E867,,1,,,,,,,10795.276899465367,1696581646,bafkreide5gqhxjeihmzhju5g5pn4dsqdw5f43swfqhvini7l7zbpffpf4e,""
0xAE444cb621A9763d2Ca969F11779619eb79F68Da,,,,1,,,,,7.231107191056971,1696581978,bafkreiefmjlfm7bixauhnuwmiohfboestg6ucfc7t2bdeeyrpztinh2oom,""
0x757620cda9B69474304993551F59A629ECf3D502,5,1,1,1,5,,,,31.06940799363824,1696582226,bafkreih3klvvio65vqqyhugru2zltdtuua3urnhtsibw3ddkqkieruucuy,""
0x5EF31854Bd27c308305e87cbB09AF526203C2ba4,,,,1,,,,,76.99895412609943,1696582803,bafkreice642cavhpkiba6bu64ansmvphgmflcr4aw2gtnfl6n7jgwyy25y,""
0xb37048c03387802c35F1a5Ee0F84834f9A692971,,,1,,,,,,1.2697611311664738,1696583803,bafkreidv57seup57ahiyfobvlybrjf323pcl42goz4haeivwdps37q37mu,""
0x46c2e6EFCeb9B4D7F92e300B8E0580D1943CE29B,,,,12,,,,,11.92033731759,1696584729,bafkreigq36ihgly4vvhrdj3jfmv2ch2oz7zhnhqsnd22rt3kdmmklsnlyy,""
0xEB496550A39D37D00DE91EFeBeCCeCba0FeC43Ec,,,,1,,,,,51.448093000924544,1696586766,bafkreigplmzzu4jlgkf73edngjxwvofdbiolvrtynhiy5p53tgl4i7jbkm,"51"
0x8ff787c7538d304cB4A1dbCFcc79ffAaa5Ad3DC1,18,18,,35,7,,22,,2,1696587259,bafkreicjc4wdt4r7sx5buvd7rzrbcscbehvpffgpmxlccqee6bw2h6onz4,""
0x257f38A34AaB83E53311021911C3E6fD2094CDC0,,,,5,,,,,16.831176803818263,1696587803,bafkreihsar23qscbfs7igpiowxmemwsvlwopoqzpb7f3pt75qaimfcnare,""
0x994Cf01f34c51426bCB12bD30Ff7079E280E1140,,,,1,,,,,4.2327333997395264,1696589986,bafkreifyjvdf72e3fppl73xtsdroxm46qwc2lc6xw2s3oizcsvuh7qj47y,""
0xfa4D75FfdA10023859391BE7D671aD383e46457C,1,,1,1,,1,,1,0.0144423,1696590410,bafkreidc4wdaae5w4rj5jsngf6gegdghbzrs3nsx44ku6ytmkgtsxkjetq,""
0xd9CA645517C28cBddECC2ee4bA57A9AEC259AfBC,,,,1,,,,,4.080709547772664,1696590473,bafkreifpky3sxnppqbl35lsqnqt6hrya7tmooafmh6xdwmyfnpqp2ykvi4,""
0xe38B3806517671C470c2F2c389715f0442a36295,,,,1,,,,,0.070928055950152,1696590704,bafkreicoeamluc4spg7hpjvgnl6qsobo6pj42mypcisubi7q4zc7b22eqy,""
0x2B29833a831207A3B92102b0708B32D624AA0F65,1,,,,,,,,19.51346988285794,1696591426,bafkreidzzbx3d5pxripz6bt3xbryjtmea4fgytvlfjvpnscm7vihzgbniu,""
0xFD5BE9a052b60d642a9968302bE63c489F24B0C1,1,,,,,,,,2569.013679815099,1696591611,bafkreigsjq67cxoi5siv3j76tzelt4fdkimhyiudasexyyffrmo6ikdqum,""
0xF131dd9e4B573b2fF6D2CEDdC9a20399A18299EF,,,,1,,,,,1.905714220416975,1696594415,bafkreibygf6qpha7gzx3a2gngir56umzgsagzrzura56hyd2gnctynppgq,""
0x8d02e580ed45631D5C8b53352add7A5154988b3e,,,,1,,,,,18.836180490754693,1696594781,bafkreifh4ae3hbtaoosezrkdrhh36ekm7occuelnzz27i2xlvozqrn2dsm,""
0x525C49BF83Ce3a1AAf425ac1A463537dB68c8bd7,,,,1,,,,,3.2111251009999666,1696595371,bafkreib5jw5j2dcbegc3ywsvgxhjxbi7rgdms73mhvhkqcmwxssyu6mhki,""
0xEDF7e101911d8f62C6d3528eE81FC4f50009a91F,,,,1,,,,,5934.900387458016,1696595398,bafkreienogb5gx5rxv7ptm4qe6dzd3itc7qhhmxwxnaja32rmmjybmfi5m,""
0x713c11Fda7ddb0ba67126050Ba1F2395A52B47D1,1,1,1,,,,,,1.98504325,1696595482,bafkreie7bl4nktrjlufpx4orywgslvgv55hqoa3walusqk3bmb27qwl3hi,""
0x12Ed17d0061C89362A1fd0ba9aA960d68B97bD79,1,,1,,,1,,,18.6022641695,1696595606,bafkreieja27ur6lk2je4f6ezjbyjk36vtxkct7codlkwojjgux2lt5uvaa,""
0xAF88097460D0ba2a99C04DeB30E05FF21e0dD246,,,,4,,,,,46.29667314899093,1696595877,bafkreicrkiqq3ygssk6auvxsb7ytkykuw3ptk2m7vwrzanegto2rij4jfe,""
0x6105eA393b63B307ABF240E22f3E1426D9987FbD,1,,,,,,,,0.26792359508515845,1696596910,bafkreiayftv6rr2hkbtbmpiblibiywsa3235fxsnkw7sazlnpm4dfugdnu,""
0xD57dcb52b93Dfd5133084779a4cBC57Cbb9b6c32,1,,1,,1,,1,1,22.442076647174872,1696597065,bafkreid5d3pghu6avqlj2hgnbjramnuqb5jtkcnznkh4thovegiyumr72e,""
0x4A1e6663a498929FC4868c33573184db65B5aE63,,,,1,,,,,4.893462294511502,1696598129,bafkreifuls4gabam6hp36kductc4bglehzp7j7wfihbxbwcspc4i4kjvku,"4.9"
0xA8b50bB75C142D935D1758FD31b16031b79d906F,1,1,1,,,,,,2,1696598205,bafkreid5j4563beubndjsvzsq6tuolvqbxvfbueg2epbpo3wxo3riq6v7q,""
0xb5Ff76FB67B513Cda0e34C1Ef153D31Bff477f4B,,,1,1,,,,,4.388181063789887,1696599756,bafkreihnu2frw5ernmxi7pgldelwaet7khb2xquhhisttgnblnrlul2ney,""
0x602F69b8BA373e0Da06bB732B3527C3fb922Feb5,100,,,,,,,,120.04908453376895,1696601184,bafkreie66js7vge6jdfe4k2fpprkgzya3dibtijefpb7nqec7qw2hnf3my,""
0x2C76f60c1b939cDFCe6cAB6C6324c05BaE067496,,,,,100,,,,12250.97936109428,1696601325,bafkreif6jcwrcdjkkoemgbobxu7ifygi5ytbnn3d7oxcujbtvy45z7d6gi,""
0xAE55c8B8387Af435f86B1DEda10d6e757b48486F,1,1,1,1,,,,,118.63105108687795,1696601614,bafkreifc3e4y5ql3dlmeenqrmyqv4yoejxb5fhq5z5kc6bjlpbtc2xjmxq,""
0x6f8b3E110995DAf3c3B48b10E106a7860F3EcacA,,,1,,1,,,,0.44430686497835453,1696601743,bafkreifs3vd6exa36krfnkdiw6zerwfk7eum4vcn6fozcxxmf47cbbzmwe,""
0x6F59f19dF1b816cA87d96Add1744cc905cD089C4,,,,1,,,1,,26.925602630373938,1696602356,bafkreig3jqmyaipeyrbld7bzcp5h6w55ar7lmouou2nvz5qnv5rkghwjai,""
0xF9fd317b3Dc80cef1B7880fF4e33357A52659D5e,1,,1,,1,1,,1,8.04983575155721,1696602999,bafkreihlsgrelnwx25msviczrspjcj4dqr2kmwrivecetbcidmywizekqm,""
0x533aefFFE2E52730030683D9B540594c430c40D7,,,,1,,1,,,3.4235335949899617,1696603107,bafkreig4yzxzri5somsnbwzshbgwyu544qidgsseamvrge2cu63q2dllw4,""
0xAF6d4F2f0F4d08B34182234D6c39865B56Ab5B4C,100,,,,,,,,27.327491652801516,1696605208,bafkreih5bpwk6qmsjyxh665hvlunpcpa27lmm5ft2t4c5rqqsh3hfhtveu,""
0xC9185Abaf0a9Bc31575953BbD78eDEdFd7084C4C,,,,1,,,,,174.56210528577228,1696610950,bafkreibja2wwgjiayfhuk2cpbz3zb6baxudclhsc2tscob3gftrxosvfli,""
0x4c1a67E0D64005300D60A5D7D1D8455c0d1F8376,,,,50,10,10,,,1,1696611316,bafkreibu6nq2wnzrgfmnyiuunyd4nzvjhdkzipv4g6h62pgsf7d36rp2ka,""
0x087DD253ec7d42e3008ee8C0eA06D1237f08B99C,1,1,1,1,1,1,1,1,66.8658709163848,1696611538,bafkreiehndsglxjlkfeutybeldddhjcrheqgkkpem3aiknv44xsl625l6q,""
0x197ad7Ba2741677DEC9196F6f3B8e5473c53F35e,,,,1,,1,,,0.19016819946489216,1696612080,bafkreiatkceobb6xw63twseegvszlizi5ct7wfdmxfupfyb2hk2cgtzvg4,""
0x46d6b8271Ee4e254D595315F99920c617e13940d,,,,17,,,,,92.89315132669549,1696612944,bafkreigtyb7xv6xqpjoiz52qchxoq4i5jbm2hdkbnpmzfwxu4xyxzrujp4,""
0x7dBE1741295E4Ec99770cA120D31D4f774d59aC4,,,,1,,,,,0.29180975335333886,1696613564,bafkreihyxquhdao5dzgzceahfsqmfzscazvhzhaijoizus2ulwya7wnf5m,""
0x9aC79Ae44C63C664A714c77D9cc1A78c940540bD,,,,1,,,,,7.20403999764193,1696613714,bafkreiakettnl73je5jstw4nfhyqayuca3s6ctzi6sfbbyjbwv6tpaktbu,""
0x3bEcE46eA4cb308b1B8D8f50cB1728D6A4a20808,,1,,,1,,1,,4.991863875,1696614794,bafkreiczcvo26lgg64rqfcwhro3shrwrpylwguydltyrulwp2dtupi5i5a,""
0x3c402CE62eeCab7c4A51F4f2f7d917AbE6cB0402,,100000,,,,,,,10409.229731250276,1696614941,bafkreibrni5ftgrqh4p5zxvspoioixhg6g77a2y6v6zy3xbxamtxk4g7qm,""
0xDEe3a0FB3E27a33F418CD9E20CA36Db2Dbc6c795,1,,,1,,,1,,10.392009459770572,1696615633,bafkreihzp3gsvqc5voi455pgq5mxm6y4viofcs555qb5bjmahlah55fm6m,""
0x66fF1a1f322A1c8A17A27658A56bde2403402c38,1,,,,,,,,3.248119870602506,1696616138,bafkreicexgoh3bg5bqvuuckmdh2jckqygjngpxhsh23ico2una7iifyyr4,""
0x7f0Af0DdF75970B0c435DA232ce12f0041Fad9f3,,,,1,,,,,4.261593984937921,1696616253,bafkreiafyvzrnzurdovtnwz4vmwecrxe3p6rdzustpif3ubrzwoa4tlk5u,""
0x239E9e51a7A881221c4Cec228e1D093b5a434Dc8,1,1,1,1,1,1,1,1,5.853497239424345,1696616567,bafkreicy36tq34erq23efxfeegh5wnmijbixd5cnvgblcyn7qm4ukdxoei,""
0x79b0D5768Fb258b34056431Bb0c7a43789d8d35b,1,1,,1,,,1,,8.750757649625575,1696617408,bafkreihmihbvcwtiavq4vy2vjgiuer5gjqcg2vccc2fmmi5reohbmesyaq,""
0xC08B87FbD87F9E2D75898AC4d15E0C7082753a39,,,,5,,,,,3.2302139366698093,1696617417,bafkreifpgqe3pn7liqzijlvnpuov7muqqjj4rq2vag5niky3ai4ysbbfxi,""
0x1Cb540697F6965De25662b83E94d797059dd9512,1,1,1,1,1,1,1,1,0.35149747739168513,1696618617,bafkreiao6z7k3fs36soseqramo5pbrwtyh76rlbso2czkd4egzcruyrm3a,""
0xaB32EDF0c8D6713E3da999a62eb16649B0dCF94F,1,,,,,,,,1.4733523811891736,1696619358,bafkreibhdbkub36kg5dozccdjhvbubuwriglayrsoi2jvi3llz22opnab4,""
0x2214441fD45C30a475667C42294B4335024FB7DA,,,,1,,,,,133.94449285660644,1696621719,bafkreiav7hmc7y3tw22ecxbqfdsnx4olgrdsf5v2h5ckjsdwdsoe7ckbta,""
0xbEB439195367d87184733bAdb1f4F26A7df9C576,,,,1,,,,,6.134742567981438,1696623720,bafkreibmcqa3k62znr6537cmn2tly2srdoaayyginu3gi2pklncgb63mfm,""
0x502230Aa5268bD75D893F888d4aE06533a2e1377,1,,,1,,,,1,10.489927419610774,1696626081,bafkreign2z6p6qwc7isomaa4ue6xmppuufof4c7rticngdimirrjfnix5y,""
0x0dA2685185BDA57D50D5b19386Fc33f3D108d1e1,,,1,1,,1,,2,3.787390368487583,1696629485,bafkreidigup6nx77lj5aovo4y643dcz7odifwimh33hybhclaug4pabouq,""
0x26F9FdA1226Ef940aC86569F8C01926151de3574,1,,,,,,,,158.65742961759085,1696631949,bafkreifs4r6qga3qea4k7r4zvn6kqbdkwhcr5qbzdcjojbd2fcasyrqdli,""
0x380F200e11766Fe86A24F4B9BD57d730813a746e,1,,,,,,,,24.990065121576286,1696631951,bafkreickfkqmojajfljhxgga7l64ecs63vufe6sdowcd75wlsw7d2jmqoe,""
0x507832c92Ade971b9a2880427353C6ce6D0ffe53,1,,,,,,,,0.00042,1696633044,bafkreifl2xndeccbz57eruunykjjdw7noiwimigaz5wnj7ghv5t633lrru,""
0x9B5Cc53f7A8437DB63b2ceCAaf393537E1447CB2,,,,,1,,,,71.33741772839664,1696633796,bafkreigiin5brwkdto5lqstmts4tyyi4av4bpkk6rftm33vvbnq6n42xv4,""
0x3ec5B42376BFbE988cC619a0aCFE68049d4fb9bC,,,,,,,,1,9.06624892141516,1696640925,bafkreib7dpxlsl2shtdiumx6bpc4oazukusouqt6dwq24jrwhw4adwy67q,""
0xBd4C0e308880eF0D80c77FdC1e6Ab37a38cd201b,1,1,1,1,1,1,1,1,4.184422756186649,1696642673,bafkreigfbcpzotm3fycfqeh7ddka3jnl6yildkzo3t3twillywlgrwewhe,""
0x658077D3aB7d534Da438126f3b9fd9F13Fa5c516,,,,1,,,,,7.055650123366201,1696643720,bafkreibovsvjc453n24ds5zrbuvn36366y3qffexqey7uwhzbk673je46a,""
0xC040C7e5Ba06e3F1AB5d1f45cc57Ad3F997CD0a4,,,,100,,,,,1590.9644764423902,1696644259,bafkreigrfr2v32oc5ryeiu6ui4hmijb432qvheopb3hfaqg6bkv4theeni,""
