address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,choice.9,voting_power,timestamp,author_ipfs_hash,reason
0x93F64bA2948914d65Cd227c3501E22C93EBee19f,1,,,,1,1,,,,43191.5,1691007074,bafkreie3qzjrneox4kmzfxxglrwjqo3onthaqk753vfd3kapr7oz2zk73e,""
0x3aceB77bf88c3A92079BAa8dB3Ddb172e3636Bb7,,1,,,,1,1,1,,123.13493706431593,1691007194,bafkreiewyg5ozkinimycxsmql2sseidggfvfboi27sc2b6rv7ltcqvxbmm,""
0x592fD5d5709baddba2986BFcD62995F45E0Ed957,,,,,,,1,,,1080.1064448441523,1691007693,bafkreicna3ygqiozaosu2oedcdu2tcqlmvbfpi6g7r3tdatsmvabyeucgq,""
0xAc5d145E99CC5A92500d9Acb753A9Ac28d7537Cb,,2,,,3,10,6,5,1,359.7994972973626,1691008676,bafkreieh3zk4it46yrasudz274ylg64qbwibrsn744u5q6477leoknynia,""
0xfE45520fe0Ee010Cd3307eC0F2210c0A85ee0a99,,,,,,2000,,300,,2329.5271357261545,1691008846,bafkreiglc6rlrdm4mi2pfog454nyeiouynifnjnfucrw7bhrs7hhykyr3q,""
0xE9463592C4b247b0da224Cc0A5B4C70a951272D2,,,,,,,,1,,1.0213089213794915,1691009710,bafkreigcxioixh3q5wylxj2yrqk34egapdug6lflowtiqgufs2pagymowq,""
0x59A07D0731AE2b58758CDf5f5DE1fD2Fc3Ae7F58,,4,,,,7,55,1,3,114.17985743462128,1691010076,bafkreiam7gn7dlsedrojksnueed2usrdiadpil4kxjnftdutidep76yr64,""
0x251dC7AdC95fF83a71Da02CAe0b29BE591179786,,33,,,,34,,,33,4.285892552488464,1691010170,bafkreihqzs277uhkfj2sqylefoijfr3zfs3nb4ltsts3ibtcwjpts42cdi,""
0xFf67eD25226632D065Bc68018A977101D50E3F1c,1,1,1,,,,,,,107.94406084610283,1691012141,bafkreihpwi5ajleme45jro53bwhp7lpfzttewhycpl2onwyoxun6u72e6a,""
0xA6E1e7EaE81993E0A050eadED1958559d8d019f0,,,,,,,,,100,2.936297622662331,1691012155,bafkreihb3sb4ssao2pnv5bmzqfcbsobq2paxcrsuqnbfoqiir73nfrvzrm,""
0x3466ACC8D2d7064367B837cF6eEFac9659d3Ad2A,,,,,,,,,100,8224.91527318095,1691012209,bafkreifunp4hp72tgxbybzqzadd4gekcobyvvk2xqcg6fvttbxbdwkst6i,""
0x47bb8c6C503a3A6Dec86091384331aFd898d03A2,,,,,,,1,,,9.899779329788979,1691012284,bafkreiduowfgc7slvb3idi74rdjdagm57pk3kuonxcc42snfoyyecathim,""
0x04D201d76945f7F5CA7534bA716cEa58966a9e64,,,,,,,2,1,,10,1691012339,bafkreigmv7wahzteme5xkgovro6nbdwxs7emvroijj65zgbxckamrmoyka,""
0x8FAc36A7151E88099c5D81FdC74bEa61B8a11A66,,,,,,,3,,,9.900340127208072,1691012371,bafkreiek7mwickd2hqpvaxqvn2iazxbiyzcuzfemchd4zhbcxj6co4u4qa,""
0xEF9c13EA6b615FA61CBDeC56c7B4978b9DD8bB46,,,,,,,1,,,8322.435155874178,1691012399,bafkreifrufrt37ant64pdsgg6k5cab64j37ky7ewgntbr3jjudknf7sq6a,""
0xA2CE4755fB78491423eDE4D4e0756F904B540d1d,,,,,,,1,,,9.893348954835286,1691012427,bafkreiadbr5ka7tjq3zmul3ylymz3zroavksiu4xidafjxqk6jyxk5ephy,""
0x9a8eC29B75Bc10d68D97Dce73fD3Bbec43752870,,,,,,,,,1,38422.1776757329,1691012856,bafkreiczaxms7kbrqciu425lsjr4y3v6putms5kfzhj346ct6sfsjl6txy,"great performance over a difficult 12 months"
0x1ebC68A695ADBfDe49bA973894E99f961000a8a3,,47,,,,,,61,63,12.327678540003454,1691014816,bafkreib5wdjkwvmmuroo7baa6rtaw7g54knhkp6vgfciq4hwh7xgdprqvm,""
0x037ac478992E23340Fbd4114f218943037916300,,1,2,,,,,,,0.4601639395926797,1691014836,bafkreidrtxxxm66xlvqe5alwufxkepzdynecwtj5czvbfwkxkngzweqli4,""
0x9536Ce4E27E91606EA866C2F36221239C5e18408,,,,,,1,,,,8.90944449282116,1691019646,bafkreictskvijhg7xpkxemdck7f3iddkpiooracwdrxtz3nshb2dqv2v4e,""
0xE705cbbB2B16f9B00DDbdC311F9ee6a12B64D015,,,,,,1,,,,5.00414206250156,1691019693,bafkreialhsgqzpprrqfdpeop4ucuiepiqz4ql3gipnwfxmsojnidekl7dy,""
0xaf48eeD167A2868015F8a6D6F10b37776876bf89,,,,,,1,,,,9.453334623404292,1691019739,bafkreifyxtjbjw6pztrehcsvqfgolw23o77ch6sqom2xymqjlxwf7c5oua,""
0xc7d2dd296379aa701Ef67cE2A1c3398865A74fE7,,,,,,,1,,,0.14809372365171872,1691020149,bafkreiarjylzjsauz4cd6zlrhysvkaoxmerxyjz7vldgwyqclsescpyydi,""
0x48E0D2C4BE37C9D4e971597FBaB155B6db4736Af,,,,1,,,,,,2.9270219710955145,1691020307,bafkreigzghsrlwlgvvj5ozf2b5pe422venfr74k2uywj4w2glhhbehajhe,""
0x70c4bcEa30c35a579472e77551A68AD55991e059,,,,,,1,,,,1.2826874507162345,1691021602,bafkreibs3o35xefkqc3f46limzs7ycvw6ebqnsgwe4pk4mkhoq72223mc4,""
0xBD90F0243173E91385224a8117212d17C2E9e494,,,,,,1,,,,131.91764856736754,1691021625,bafkreiapstp4hnizaolobe47njrwuljbjkzryy6jfru434wfyzcpp7cdci,""
0xE8f4F8983Be1bADD989518ea2114E811a8EF820c,,,,,,1,,,,74.09418773238964,1691021664,bafkreihrxelh4cpkws5oioiarwumm63rb5art24zmqjujtjzsdbckbhwxu,""
0xD159B134Db0BFaB64536d860417B329739816fE3,1,,,,,,,,,55.80160087884982,1691021946,bafkreic2rthezg3bthuhxqne4ywpphtjedrudgmpjeomkfjvrsvr5iykmu,""
0xcCEBa2135F249C5554B19CD43C6F6e00de50B786,,16,,,,,,,,130.52399035896053,1691022206,bafkreibdgp4dlypxwulgzbvp4m2zus6wm4cgr6h6pragyuwfgsjtcvjyje,""
0x9667c340ab97186C4A6050901cfe6904061C98A0,1,1,,,,,,,,18.465,1691023452,bafkreiev74o2zerjcvykocyb7w4jpbjk6scvba6pootc4xzgzp7fj3cwry,""
0x8c184734d226CB1c42097200DfdE6Cf296FA0766,,,,,,1,,,,7.462930884173911,1691024448,bafkreibwvdazmq7dqdgxuwxeie6onjvaqmi5ulpb5gmibry42speid4cfy,""
0xAFf85fbaeFEfb64fA0A535de424117A0a9d35B74,,1,,,,1,,,,15236.939935643533,1691025936,bafkreiffzz64sdubzlb2qu4pa5aohnchtkzcxv2zw4i6nmuliacey5tm3e,""
0x5F0A0e3B30d304fBa56e2EEe3A442b0Bb5C40275,,,,,,,100,,,87587.72715083486,1691027194,bafkreic4a4fbfjmoou6tazi4glgchsslttzw3wd622ptsg4par6jzhkfgy,""
0xCdf1C2d4b1C3b59397F384cf24B9817EddA48650,,,,,,2,1,,,67.48345348869888,1691030549,bafkreigmtfmz7iykqcsexudklfw5kxwknfb74sgnclf5p6xvoyo6ko3mxy,""
0x2c4578032aa885C9b4c1Da15e6738D5A0AFb56C4,,,,,,,1,,,1.374547653379831,1691030667,bafkreican7z6m77zoxxwzrvxcnvejhxshdgodokis4tw2zhnval2q4po44,""
0xca2F01257904Fa21049B5Dd74635921CA6474af1,,,,,,,1,,,6.311027856147576,1691030694,bafkreifj6igbru4wwpbskz4nmpht3drrj4qxwhpji3jcmqwjw7jx3lzjny,""
0xFA0dEC975fF67EeC1b618d1212c1DA4dc7799A54,,,,,,,1,,,250.71832796823458,1691030717,bafkreihgkgdzqynmcwmgdh4pbv24esiflgojk52l2qkuvz57ookv3g2ihu,""
0x281fB0df1E708EE20C03412C08Cc80e1F0dD46b4,,1,,,,,,,,200.65756185923945,1691031420,bafkreifkdy6jrkzieexm35mvjkmkvtvv4xr4jwtj4knftcpwe22pyi6bgm,"The Beamswap team keeps building even in the bear market. They came up with the first perpetual dex on the pokadot ecosystem"
0x022DEC3a4E53167d55379Ff00FBC8640892DF447,,1,,,,1,1,,,0.6450183785885834,1691035160,bafkreibae2kuukj3nrostlfc6mta2cst7oewfvn45zxxncvmfy5it7rb3e,""
0xfE1896525805cD36c64761E075168287DF0Bff5F,,,,,,,2,2,1,1.49,1691035928,bafkreibfv5xjlioexpmm22z53dgr3gnvevtncbgaoufglu7a4ca3x6h6ci,""
0x31A406EfBD18897c85A028CA2Ad9Bbf06FebAA2c,,,,,,,1,,,10.272646032408357,1691038033,bafkreieuomm7afl72va4ad7tjfb3ce7y4fpl6fbyifntxp7mo5ed4zpbd4,""
0x35562b03Fa0592eD6E4acc19e2C4f0821BbF08a3,,,,,,,1,,,105.52871172850166,1691038787,bafkreigearw3fkrkprc7zdgedlirxas3hl4j5vt2mui33p4gobky2vytbq,""
0xc1bA166cC2C249816Db1E9D543368d80095ea33F,,,,,1,,1,1,1,0.4151915910970735,1691040177,bafkreifh7k7w4gt5ws2q4wy7qha4wxnr4qfmkygq24ecfnoylzbmu6htwu,""
0x20628b67CE5CdDac1CB95198C0fF5271f39fc048,1,,,,,,,,,142.18587569836927,1691042132,bafkreigjrhewhhzazrbeoaedvws6vfam6peify2gb4za4vxbifcl7jyyzi,""
0x494c596B2ACeC0BD821dA0E33117Bdf17775e478,,1,,,,,,,,8.520024921407526,1691042241,bafkreihzeajtfl4xqf62kwf4xm4zu6qyifhigehl7evh3yxotavz4hixnm,""
0xBd4C0e308880eF0D80c77FdC1e6Ab37a38cd201b,,,,,1,1,1,1,1,0.00042,1691043525,bafkreidrhazror4oudnkqsneyia5qs6zdiblsz4o5pu2ffu7lylfkxlpqq,""
0x9647D4512cf714Fa2b131e1dDa149AD9D6F41FbF,,,,,,1,,,,17.309102254184427,1691044689,bafkreictkobb7avkhyyiu7t5qbcrkfti2zmay65hjaogpvsj3twu6pzudu,""
0xb37048c03387802c35F1a5Ee0F84834f9A692971,,,,,1,,,,,1.2697611311664738,1691044998,bafkreiacfys4pzipwdazmktx6awylbo4s4fqeieyksn5a6c33spv7p2a4m,""
0x6F37Ad23E589b6Bbc054D61afF6a95e5c3218A54,,,,,,1,,,,18.08929380521339,1691045161,bafkreihv5pih7g5pg2bbi7dv3gsz72zwqijjhwzswko4tquhadls45upma,""
0x8c6fDBca2070590D7f2cE5b2c1ED1C305D968E5D,,1,,,,1,,,,552.8420647789702,1691045471,bafkreidcsmd6awwo3mkhgfwxnawaymvku7darxalip5sk3o3xximj2rlhe,""
0xFD5BE9a052b60d642a9968302bE63c489F24B0C1,1,,,,,,,,,2569.0944503114006,1691046129,bafkreibcf2nyvwatw3mkijmegzn4k2wwaqwyk43ifokveptlipekmrpzca,""
0xbc41695cFB12227A729C450B87265feA9f2c2D1e,,,,,,1,1,,1,4.920809561952848,1691046539,bafkreiea4xeo222pbmcfpf7zo4tembfwtoohh6qv26uxay2qgp5vgqv2fe,""
0x4F1fdB46D6B90b33896c79D390cC348Ec8B73B39,,1,,,,,,,,24.28773012415119,1691046715,bafkreifpedpcmhmr7aj6ltj2sqdw2yphyjrxg2uojvwx3qcqf2fkylboee,""
0xf9b55eD62AacAEace696503098e7e00C8E0Da8bB,1,,,,,,,,,9,1691047191,bafkreiexdfeb3sbbxddsjzfjtim6ratqr2wp2lmt5e2hmu65knq55yphte,""
0x50A66f2eb9Dc7c56D64C170b270137E5E4b98eE1,,,,,,1,,,,64.2807320215447,1691048145,bafkreih5stf2lr6k6dyufuhkgirdqizrbp2lsix6thv3lmizwhyaf26ame,""
0xb0403d726475Ba020107B882bBB9b865d4fc5B25,2,2,,,,,,,,58.193634753560524,1691048567,bafkreihzdxd2l3y6tekstqe6jjbl5lohrqlcsm22aeirp7vton3kamjifa,""
0x809f5eFf8CD81944220F02E12Ba4543cB01b54ee,,,,,1,,1,1,,118.0652680462414,1691048568,bafkreibvea2vs6btdpwlwtv3gbn26zpgw4i7amht2ohze5m7e6axuyfxs4,""
0x1eb2AB173fEd039D2889158125e0c98624000D74,,,,,,1,,,,127.63766998145017,1691050563,bafkreifk6muhptov3ni3lswnwjqeqqfpsebmnepa2ygoie4vhisha7qbqu,""
0x6FD8E8858866effBe0CC710bFBce753901dFD50b,,,,,,1,,,,0.00001,1691050602,bafkreidc2rd7xs33t7qouxboaoa7i52qksbzw7wvpj2c7rtlhipkhhia3q,""
0xbCdafe538EcdcaeeB83159646Cd8a46d93416C93,,,,,,1,,,,215740.5835285885,1691050775,bafkreiacxvhnrkpx5sds7zysmkfbyngwufdva5u64nozw6dbm7lv33unqy,""
0x4b88AE6Aeccdda91caf221B78b5BD32E00809592,,,,,,1,,,,10551.604545079877,1691050956,bafkreihr7f22nir3o7g6sha6oj7ixit3ypd42g5xuo32x35gji4bul5564,""
0xf71C6143917BD7DaC2572BCF2bd456B0AaE3Fb2c,,,,,,1,,,,73750.56987411226,1691050977,bafkreidpan7r36nrqhqlzrmvm4ubp6zqwfjxyg25twwueo4rhpbvxtwey4,""
0x59C9Fdf67a4E2Fbe18C0bC7d58F40f605B05b1A4,1,5,1,1,4,5,5,1,1,8.327513068923139,1691051210,bafkreig5zvx7swmzs7jsitdrb2qq5kim6rrtrzuk56nf5vrsofhush2xhe,""
0x1D279300dEC692D16959360BB7eAd1BEf4111d34,,,,,,,1,,,92.65587295698599,1691051623,bafkreiewqx25ryw6pnh5vvxl4oaijzp6ahqypypmmmblef5gz5arsbmrga,""
0x722416092DFD0C4FE61EAa14ceBA267b7De7f960,,,,,,1,,,,2.5,1691051716,bafkreif3labrl4fuau3aw3n6b5il36jpprk3xgagjlxkp624swnk4ca5p4,"Best App"
0x79fF7b20ad414a4F7312957ac82FB84089D9A1EE,1,1,,,,29,,,,2.0575706809747265,1691052240,bafkreifik4vjluklikfyusmdxmi4mua3uz76moaoy66oybr4c2r3f52lz4,""
0xd67f6D902eEa5aB031E2a7aA3F098d46c9E53808,,,,,,1,,,,50,1691052550,bafkreiawju6oenpdgltwutiwrl5zbdggbjyqpv4artnrzj3fee5j3jkera,""
0x8A04d8bBE42240f2512703f2d55a5edEB25D4948,,1,,1,,1,,1,,120.41343060073851,1691052756,bafkreifyxkeekw2qc2secejxkvr4fdjzrslyker3zxwob2scm6jpmtjaku,""
0xb351009e061F024422b4852C712b653915fC4797,,,,,,,,1,,0.49669624200875345,1691055360,bafkreigqvssoknqyagsygeu6cmoswbrypf4eml2we6rozqts6qwcdobvji,""
0x6f8b3E110995DAf3c3B48b10E106a7860F3EcacA,,,1,,,,1,,,0.45928024399327455,1691056236,bafkreibv7uzr3xr2euxbgqk6n7vpbvirklnjw6avtli4x7tkfume3njfua,""
0x55A10B55E7c38FA641FC8894290fBF8ee74464B3,,,,,,,1,,,2.390363861288603,1691056578,bafkreie52qmkuqilh7l4sqobgcsqbdjkzwmd4muojrhgcspr7tjescfeea,""
0xc57ACFf1974Ee51C6032022484008aBAf1AdaC9D,,,,,,1,,,,40.00042,1691056999,bafkreigpsqk2atalobbrfhglwc2oqvh5ebc44q7vmgrcqm7uza55r37ame,""
0xDe255AEefD61d58Eb2eE99C8Fd08c4c46213a734,,,,,1,1,,,,2.095149825,1691057007,bafkreiceldoomqj2lwr33lblpn5e36jwqx6hsgwidaumad3gcizendassq,""
0xAF6d4F2f0F4d08B34182234D6c39865B56Ab5B4C,,,,,,,,100,,29.09550252840246,1691057050,bafkreibfiqqofxksywbsb5opvskxcmdfolaumk6lkia4gi5lmdphew6gw4,""
0xbd29A9Cfc13303D3362C79338e092293eAF12B22,,1,,,,,,,,7568.830243455651,1691057377,bafkreibn4dbq3a3yhmxo4bght2eqfuoya6upp5tcbvcgorbz3be7bjfizi,""
0xd6BdAe6DC6DAF48FE5f65CFFD81a80087fDF1Fe1,1,,1,,,1,,,,109.06542607833866,1691058647,bafkreihlygyarlhykg5fyw6l55dfkqdchhrzp2zhcjc7zvl6cgkhktmgsi,""
0x3399a3FEDb73354C26883Ae11c2C8d1941926289,,,,,,1,,,,162.01787291426245,1691060216,bafkreidbsjn5robgxdzf36tzlzybz6s334p7cjdjmfxvpmbzgsg4bgphta,"1"
0xeB1BcBfEC30297E70ce7Fda0a6729A233c957117,,,,,2,,3,,1,520.8568709122147,1691060452,bafkreicvxrggm7ylzo5bdbmhcmlu3pkfy5qj5s6fd3r5lke2dnggmrg23u,""
0xcE10350F297Bd664723a4d590A915113Ae64D4bd,1,1,1,1,1,1,1,1,1,146.1629978550362,1691062058,bafkreigfpndqjbavjgd5dakn2flnojbhmwodenph3dqjzkn6lqr2a2segm,""
0x0C470f23B09847FC99E20B63Aa9b0c3dB13baCF7,,,,,,,2,,,5.537102443353409,1691063358,bafkreie62e4kfvk7luwph7pvjemf62lzhkjxpv5cdf6s4m3zi7kinb6rpi,""
0xCC617B27a22527aB649A97Ad6E7918F8f80f1feE,1,1,1,1,1,1,1,1,1,7.036841979915003,1691066211,bafkreieg6cpzfdwkcvkequwdew42wvdmqux7aocmifryjbyciaaruserey,""
0x17E796cd7F85a3e44Cb5600A4ca392fC68879c7f,1,1,,,,2,1,,,0.00042,1691066230,bafkreiakye4q4xfmn42yla2yy2n3shsij7psfzejiov7wgw6urve24bsjq,""
0x962Edbb675e71ABAf6165eE35234679c2Fe66dBb,1,1,1,1,,,,,,1.3635520832602188,1691066358,bafkreigq2tom3njquts2dpowpytltkzjyw6cbgpcuubeos42h2mmikyhqa,""
0x3b5a8124bf887f76Cc8fd700475f8D861E653604,,,,,1,,1,,,2.0866578896504446,1691066739,bafkreigfvhhdh4wwwzmvwtbuxxawl2jojquvjwxex7hdt35syvnbspeu5e,""
0x9Cc7BCEd49e4Fd3b3f074594145f6f0218554CBE,,,,,,1,,,,106.66163830032468,1691066899,bafkreihabv23g4faogtju46f5ru4n76xofgggqqlznpcko6jnk2ilsm6wq,""
0x30F1e18b734899EA46BA7C780aD33ec67f3eA6c7,,,,,1,,1,,,10807.976935471308,1691066944,bafkreig2eutdwcgsdzj2emtvstd6lgi445nf3dove3ryrtntbfgvwqaxhu,""
0xec9aA2cE6f46a5635761d3DAef7CcEA433042072,,,,,,9,,,,351.3297061400477,1691067339,bafkreigpewsexqetqblnsmg7jxifcn72rcokm4ent7uvqoa4rhcmuyrn6e,""
0x0cad22BEA5beD7A886e0E5980180BeeB2938fA1e,,,,,,,1,,1,3.658897626137161,1691067538,bafkreih3balh3i5komwne6j6wjysh34oxcv7qcazodz2agsnxguwcfmh4y,""
0x4ca07775cD65dF21a64351f334cEf35Cc428058D,,1,,,,1,2,1,1,0.9476822630186265,1691068394,bafkreigktxwaa6wmrc5qt7hyaymiimd6h4fmvjc4jh6upisel3hcwtmupa,""
0x17DDdA717155785cD2972ca21386E068739dbc6f,,,,,,1,1,,,12.611384655623281,1691070027,bafkreidcwtgiqabhpeunkn3ilhegmf7r4frwqz2othpgr3mgzh6ftbpv6q,""
0xD0a4f1BE6EA0AeDde2d7BEA62925CBa7eA10648e,,,,,,1,,,,47.961170847387464,1691070157,bafkreifjmsuovmgle3krywsfc3ao3izxxo6yhh3kcwnyzylcgictb26dxa,""
0x3696cc5457ba422f9032a22f69afD51Dd2719DEA,,,,,,,,1,,0.000525,1691070545,bafkreieseps2feogxp5xhtr7ny4ynfsgqchwhaxcbnbzklr2pxlewog7mi,""
0x40291A67AA3854255A01238acd3451ecCa2748D1,,2,,,,4,3,1,,118.19464216817481,1691070798,bafkreieyjqoha2yhy5utpinvz5sanmrbuqiwsshvdjc5fjvgaj6s2j5eui,""
0x2fEE86bf32a6C4E3b832554a1829384D0E2dF938,,,,,,,20,,,11.422925976853675,1691071705,bafkreidqyao2pypxmit4aiu5wpnksky3l23ran34y5depedxjy7vpiyk2e,""
0xb3f21a7fdCe87468eCad7BcA3b1DC1f37A05fd68,,,,,3,,7,,,2030193.6312629352,1691073603,bafkreicc7x7cddizqy526cvlub2m3mg63ssx3uhejy2h4f2me6ue6whpny,""
0xc89CeBbC7c91CAA368e1f9c45ae08096E6a07c08,,,,,1,,1,,,2030248.9151048593,1691073787,bafkreicq3pm7hcq7i6f7pujegckde2llq5wtq2rpjpeeuodmvi4nuzvv2q,""
0x8217b9b8A5C3834fd25F2A1Ae82E594AcD9eEF4a,,,,,,,,1,,0.00042,1691076538,bafkreidwkuw2huatdpqvm34sjn5qhxtocgnnuvceutajaejpcorwsw4xhe,""
0x1B9f5A2C183B9F9A3341BAcd89c17cef1cDfEC3b,,1,,,,,,,,66.4932485627753,1691076678,bafkreibmq6bnnqsxe6tty2c5let76u3p74ybbfwgjpqd66ino5bzwcj3oa,""
0x3ca24e5b7e30AD2b3Fb87D45965b332BAfd413a0,,,,,,,1,,,119.0853092459358,1691076731,bafkreibfj4bmdmbarkxnub3py3pgezwe6iqighoemotodn4mrkjtfnmtxq,""
0xc4275C63c772068CDb8A24fC9eB9ef00c0bE4c16,,,,,,,1,,,117.86653686889704,1691076808,bafkreicvlhaljk2lpvl3gu2uwnemm3syqwkmh6ht2sfisj2l4kankcdqnu,""
0x1c187b3E2477657250c34955A6EB247f28558d94,,1,,,,,,1,,16.2401507145,1691077094,bafkreib5jjp6moyqwvcfgnitjepam43ihp3x267lucafwwabkj5bv5owre,""
0x95e90cc769EdF0cdBe9ff8A45b656D8316977bb2,,,,,,,,,1,2.4939815097907543,1691078484,bafkreic3zghbkrpvrf4dfl5ijjeoet5f5l6wcv55qt23mwdrdnpfa4oltu,""
0x16C9181eaE8F357258A9dAA82383B303A17BCA6c,,,,,,,100,,,722.3286141600685,1691078599,bafkreih6o237kzzxbzu3lci3bfawfbe4fai574jgfw444bj733qzequa44,""
0xBfe1EFa782028779A9559E9Ef6Af483822b0FeD4,,,,,,,1,,,6.097367407375531,1691079256,bafkreig5a6md4mguwxqofml73lbme32f5f6oeoaeqolzvgkdgrg3msejsq,""
0x3A5B88291d2524E9Bd8a36cE71daB8228abDa268,,1,,,1,,,,,94.27058531936804,1691079483,bafkreichszrq3f54zvy5qjimajuioqsusmvoc2kwxac4vzxqrsf6vyzjta,""
0x54fC3bA9183c877e33113b98a12f2611c5C3B100,,1,,,,,,,,3.0005769833214924,1691079996,bafkreihuttn35mtzzn5vgek757sk3xbgi5ml3gtjroprxredcv3xktnayu,""
0xb57d1bD9D8b005e14970ab7cC09E43caaed08e41,,,,,,,1,,,11.773881980308627,1691080014,bafkreiabbdjpr6n2ek5arhwh5kfiu7eeexmqqaz5dgantilitoandqtniy,""
0x3158401c3111cF344F35A746c8d6dA8e33d2e3C1,,4,,,7,,,,,9.892849376,1691080207,bafkreifl5unzozsg7vzdgjkxq5hqufjjruyjkdq2qne6saqvvfb76odq54,""
0x0fb0dD3aC066046d89aCb7CF27Ac8d7F1F24E5a4,,,,,,,1,,,0.20664349975013319,1691080474,bafkreic42ufyopjhyzzor65rzf66ffla4yqxg7bsmu7r7dp4hyfo4hrv74,""
0xE8A040Af47550Deae8655d96e4aA9b0B6afe6247,,,,,,,1,,,5.2028131306935075,1691081101,bafkreidrz5qtnxpyiflvht464vx6wxhwvmqvcexh3hnzhulpxmb6qqgd7q,""
0x14f4709483AE2fb65F7FE5E9bF8436f2857229bd,,,,,,,1,,,5.390678749845086,1691081864,bafkreiazgyemwgdyqckmbkqdzjoyapvolxl4kqkun4coox3ty43crrkbx4,""
0xB32D21BC2aB3258CB39A18F9363D82018FC16827,,,,1,,,,,,5.656438363073915,1691082114,bafkreigkambnwc6n5yay6m5ei7gcxzdlvesrsbfcff67yswoxshxnwwmtu,""
0x4569B66552Aa49440806f83Af65A9b71da7Eb0de,,,,,,,1,,,8.324541784150622,1691082400,bafkreicpks7qs3knicsyi6rjofgy3ra4ywghue4efxzyrggilxgdtvdnhq,""
0xE1B5b9F27A5d61c8102FCF04c676cAc0edb2Eb75,,,,,1,,,,,5.349280358027797,1691082815,bafkreiatuupik6lemnpollywigvxmoxsd77j2xguexyyctz3ucstcg3sta,""
0x3dbB7D60E38CB785cFA382dE483Bf1Ae3A7338AE,,,,,,,,1,,4.371571810498613,1691083321,bafkreidu7qfq4g56ea46na6zxinemcs2erp6czxuke6ymwexat2can2cam,""
0x4ee50c094cD4e2f984BdE43FB51A4cAe7Bc3A46A,,,,,1,,,,,5.227196796504745,1691083348,bafkreie5xwewy5t3sv25aswqivntky4pbdiwl2wx2r5ds2z7ydgfkp7kla,""
0xEdB77f0FFD272a2480d0BF2Dbf8C6eA7AF0D17D3,,,,,1,,,,,5.38011714876016,1691083536,bafkreia7rxjwmj7ouxj3qpr5rypj4z7j6a6zsx4wodthxpsmdfffwudrq4,""
0x78445206870c52F7E648e57772eBDE7Ac31E5A62,,,,,,,1,,,7.261660579284199,1691083814,bafkreicy47w4hmnra4r5dqk6tariretb7p35jsfm27qy4s3yhnkdmrf3ge,""
0x29A687b240237C27cf1D1cc6ad8Fe8d9bfd7c42d,,,,,,,3,,,2.378259893608284,1691083855,bafkreibruuxbd4k52xkljcgh2bwldrsewybxgqglbuyvhjalwsw772lc54,""
0xBccc44D3fE7ECa26B4E967cF358Be222d93Fd9b3,,3,,1,,1,,,1,6.133585890777067,1691085059,bafkreib5lbtkaxzm4uqh63mmqeucjc3gskgqym7gqhjpfwrdnfrtugpbsu,""
0x1aB89De00F039d9De0E17cd1F1A5E7372C475aC3,,,,,,,,,1,423.05760465047075,1691085220,bafkreibqfec7j4yjspa53tdg45dcrbk2q2tjv62tfimmlxlckngxv5usoq,""
0x4E5ef6ef1b4d627fa1519A8127f146a9b1D7949F,,,,,,,,1,,0.39113641,1691085272,bafkreib6u3umhaomzsop33me6prffzcy7jfo5af2jw2cmwdxe4wle3f5ea,""
0x3d6D67F011531EfD6dFf78Fa56989939dcC60cA2,1,,,,,,,,,21.114797325481298,1691085467,bafkreieg2p5b2a7bekrocg53scnlccrcbqj5oaabmcgw5twiz6tc63mwgi,""
0xcad1eD57D20bCe788DE53643415C3291df3B6302,,1,,,,,,,,32247.642147440132,1691087809,bafkreiblpopwaxhhkjsbmxarilwxuhv7dxw4rwmf3udqb6ldmenj4jujdy,""
0xA60054De11FD41fE13dB6483fFa5074Bed634794,1,,,,,,,,,13.20918571370314,1691088210,bafkreieh4hpy6ye72spudbmg36kzb4ksmtst2rjvvzzhzl4aupszh53tue,""
0xA37Dd7c67c5C985Aa56f7cf362b29D83C3F36816,,,,,,,100,,,9.193785369956672,1691088980,bafkreibxfyl77tsskgt7z7ajws44pwese5mbmxcptgob6mel5f5b2bfwee,""
0xDaE8776a87860eefAf9afd6957aEf17fA55654c2,1,,,,,,,,,79.19561231552552,1691090106,bafkreidatxzvnhzz2yh5wq5kaqdp53gdbpbid53syy3vid7zj25tab2vwa,""
0x90E5af4122fE7210193E7507D13f447257d59D4F,,,,,,,1,,1,3.7989221184422592,1691090383,bafkreid7titlcsdyq2jufwkcaohkekaa6yfrwipjyy45ymzhd7ltxtu7y4,""
0x2ad984EE00E4cAAcbC4D57c01e1E925661D1Eca7,1,1,,,,,,,,1.0103487313199817,1691091650,bafkreihbbae2x4mqzq2fulo2tjj4xkyyey4kz5gbevlgglj4xi7w3663ue,""
0x44763AD03dD4048FEb685f12ecCCb4808A0358C2,,,,,,1,,,,0.9894274006957899,1691092724,bafkreieziqfudssji4tazb4vt72fh4ubdw5jmallfkakrfsd6j6ajnyyyy,""
0xE331EF612cEBC0aCA6d0B586542b3c25C82350Bb,,,,,,,,,2,9.871051886038419,1691093016,bafkreig2564ydzbssps645ifsb6talwqbk43mzdarjqctgz55h6oq37mha,""
0x5DFfb44B11066c34353932e2bBe4049C700EC133,,,,,,32,123,,,28.826723251373203,1691094229,bafkreiayxlojunjj6l66yq7xcln4wk5wv3ntiwbwo3rbmdx2doivimqd5q,""
